Point_ID,Vegetation_Layer,Percent_Cover,Species_Code,Scientific_Name,Common_Name
AA10280,Tree,5,cocdiv,Coccoloba diversifolia,Tietongue
AA10280,Tree,20,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10280,Tree,5,mettox,Metopium toxiferum,Florida Posiontree
AA10204,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10202,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10206,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10139,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10154,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10150,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10285,Tree,20,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10285,Tree,5,mettox,Metopium toxiferum,Florida Posiontree
AA10285,Tree,50,lyslat,Lysiloma latisiliquum,False Tamarind
AA10285,Tree,15,quevir,Quercus virginiana,Live Oak
AA10285,Tree,5,pinell,Pinus elliottii,Slash Pine
AA10285,Tree,5,bursim,Bursera simaruba,Gumbo Limbo
AA10143,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10146,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10144,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10286,Tree,50,quevir,Quercus virginiana,Live Oak
AA10286,Tree,20,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10286,Tree,10,pinell,Pinus elliottii,Slash Pine
AA10286,Tree,10,bursim,Bursera simaruba,Gumbo Limbo
AA10286,Tree,10,lyslat,Lysiloma latisiliquum,False Tamarind
AA10140,Tree,60,schter,Schinus terebinthifolius,Brazilian Pepper
AA10140,Tree,20,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10140,Tree,20,conere,Conocarpus erectus,Buttonwood
AA10209,Tree,90,schter,Schinus terebinthifolius,Brazilian Pepper
AA10209,Tree,10,morcer,Morella cerifera,Wax Myrtle
AA10272,Tree,30,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10272,Tree,35,quevir,Quercus virginiana,Live Oak
AA10272,Tree,10,simgla,Simarouba glauca,ParadiseTree
AA10272,Tree,10,bursim,Bursera simaruba,Gumbo Limbo
AA10272,Tree,10,lyslat,Lysiloma latisiliquum,False Tamarind
AA10272,Tree,5,cocdiv,Coccoloba diversifolia,Tietongue
AA10274,Tree,40,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10274,Tree,20,quevir,Quercus virginiana,Live Oak
AA10274,Tree,20,lyslat,Lysiloma latisiliquum,False Tamarind
AA10274,Tree,10,bursim,Bursera simaruba,Gumbo Limbo
AA10274,Tree,10,ficaur,Ficus aurea,Strangler Fig
AA10208,Tree,20,pinell,Pinus elliottii,Slash Pine
AA10208,Tree,80,quevir,Quercus virginiana,Live Oak
AA10275,Tree,70,quevir,Quercus virginiana,Live Oak
AA10275,Tree,30,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10254,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA10292,Tree,100,ilecas,Ilex cassine,Dahoon
AA10184,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA10183,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA10188,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA10238,Tree,100,salcar,Salix caroliniana,Carolina Willow
AA10175,Tree,10,ilecas,Ilex cassine,Dahoon
AA10175,Tree,30,mettox,Metopium toxiferum,Florida Posiontree
AA10175,Tree,50,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10175,Tree,10,cocdiv,Coccoloba diversifolia,Tietongue
AA10178,Tree,50,mettox,Metopium toxiferum,Florida Posiontree
AA10178,Tree,30,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10178,Tree,10,cocdiv,Coccoloba diversifolia,Tietongue
AA10178,Tree,5,lyslat,Lysiloma latisiliquum,False Tamarind
AA10178,Tree,5,bursim,Bursera simaruba,Gumbo Limbo
AA10101,Tree,100,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10284,Tree,80,quevir,Quercus virginiana,Live Oak
AA10284,Tree,10,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10284,Tree,10,pinell,Pinus elliottii,Slash Pine
AA10156,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10149,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10147,Tree,5,pinell,Pinus elliottii,Slash Pine
AA10147,Tree,10,bursim,Bursera simaruba,Gumbo Limbo
AA10147,Tree,40,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10147,Tree,30,mettox,Metopium toxiferum,Florida Posiontree
AA10147,Tree,15,lyslat,Lysiloma latisiliquum,False Tamarind
AA10152,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10153,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10228,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10226,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10166,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10165,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10261,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10168,Tree,100,pinell,Pinus elliottii,Slash Pine
AA10092,Tree,100,melqui,Melaleuca quinquenervia,Punktree
AA10287,Tree,50,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10287,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA10287,Tree,10,perbor,Persea borbonia,Red Bay
AA10287,Tree,30,schter,Schinus terebinthifolius,Brazilian Pepper
AA10288,Tree,20,ficaur,Ficus aurea,Strangler Fig
AA10288,Tree,40,cocdiv,Coccoloba diversifolia,Tietongue
AA10288,Tree,40,sidsal,Sideroxylon salicifolium,Willow Bustic
AA10032,Tree,100,melqui,Melaleuca quinquenervia,Punktree
AA10012,Tree,15,ilecas,Ilex cassine,Dahoon
AA10012,Tree,15,perbor,Persea borbonia,Red Bay
AA10012,Tree,30,salcar,Salix caroliniana,Carolina Willow
AA10012,Tree,40,magvir,Magnolia virginiana,Sweetbay
AA10290,Tree,40,magvir,Magnolia virginiana,Sweetbay
AA10290,Tree,35,salcar,Salix caroliniana,Carolina Willow
AA10290,Tree,5,schter,Schinus terebinthifolius,Brazilian Pepper
AA10290,Tree,10,ilecas,Ilex cassine,Dahoon
AA10290,Tree,10,perbor,Persea borbonia,Red Bay
AA10289,Tree,40,magvir,Magnolia virginiana,Sweetbay
AA10289,Tree,20,anngla,Annona glabra,Pond Apple
AA10289,Tree,10,ilecas,Ilex cassine,Dahoon
AA10289,Tree,30,salcar,Salix caroliniana,Carolina Willow
AA10273,Tree,30,anngla,Annona glabra,Pond Apple
AA10273,Tree,10,salcar,Salix caroliniana,Carolina Willow
AA10273,Tree,10,melqui,Melaleuca quinquenervia,Punktree
AA10273,Tree,40,magvir,Magnolia virginiana,Sweetbay
AA10273,Tree,10,perbor,Persea borbonia,Red Bay
AA20168,Tree,90,aviger,Avicennia germinans,Black Mangrove
AA20168,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA20148,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20015,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20308,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20308,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA20307,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20305,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20305,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA20309,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20309,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA20035,Tree,75,rhiman,Rhizophora mangle,Red Mangrove
AA20035,Tree,25,conere,Conocarpus erectus,Buttonwood
AA20144,Tree,91,rhiman,Rhizophora mangle,Red Mangrove
AA20144,Tree,10,conere,Conocarpus erectus,Buttonwood
AA20010,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA20010,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA20310,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20008,Tree,50,acowri,Acoelorraphe wrightii,Everglades Palm
AA20008,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20020,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA20020,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20020,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA20224,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20095,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA20095,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20095,Tree,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20095,Tree,30,conere,Conocarpus erectus,Buttonwood
AA20030,Tree,40,chrica,Chrysobalanus icaco,Cocoplum
AA20030,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20030,Tree,10,swimah,Swietenia mahagoni,West Indian Mahogany
AA20030,Tree,40,conere,Conocarpus erectus,Buttonwood
AA20251,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20102,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20102,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20217,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20217,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20197,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20197,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20261,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20261,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20261,Tree,10,acowri,Acoelorraphe wrightii,Everglades Palm
AA20109,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20109,Tree,10,ilecas,Ilex cassine,Dahoon
AA20109,Tree,20,swimah,Swietenia mahagoni,West Indian Mahogany
AA20109,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20314,Tree,70,conere,Conocarpus erectus,Buttonwood
AA20314,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20314,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20025,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20003,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20003,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20046,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20012,Tree,60,conere,Conocarpus erectus,Buttonwood
AA20012,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20012,Tree,10,swimah,Swietenia mahagoni,West Indian Mahogany
AA20012,Tree,20,chrica,Chrysobalanus icaco,Cocoplum
AA20223,Tree,60,conere,Conocarpus erectus,Buttonwood
AA20223,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20223,Tree,20,swimah,Swietenia mahagoni,West Indian Mahogany
AA20125,Tree,70,conere,Conocarpus erectus,Buttonwood
AA20125,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20125,Tree,10,swimah,Swietenia mahagoni,West Indian Mahogany
AA20161,Tree,70,chrica,Chrysobalanus icaco,Cocoplum
AA20161,Tree,15,ilecas,Ilex cassine,Dahoon
AA20161,Tree,5,mettox,Metopium toxiferum,Florida Posiontree
AA20161,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA20052,Tree,60,chrica,Chrysobalanus icaco,Cocoplum
AA20052,Tree,10,perbor,Persea borbonia,Red Bay
AA20052,Tree,10,ilecas,Ilex cassine,Dahoon
AA20052,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20093,Tree,100,mettox,Metopium toxiferum,Florida Posiontree
AA20079,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA20123,Tree,100,taxdis,Taxodium distichum,Bald Crypress
AA20149,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20303,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20303,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA20304,Tree,70,conere,Conocarpus erectus,Buttonwood
AA20304,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA20306,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20306,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA20189,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20098,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20032,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20011,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20023,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20086,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20086,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20131,Tree,70,conere,Conocarpus erectus,Buttonwood
AA20131,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA20131,Tree,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20042,Tree,70,acowri,Acoelorraphe wrightii,Everglades Palm
AA20042,Tree,30,conere,Conocarpus erectus,Buttonwood
AA20139,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20072,Tree,100,acowri,Acoelorraphe wrightii,Everglades Palm
AA20115,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA20115,Tree,50,chrica,Chrysobalanus icaco,Cocoplum
AA20115,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20105,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20022,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20150,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20150,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20246,Tree,70,chrica,Chrysobalanus icaco,Cocoplum
AA20246,Tree,10,perbor,Persea borbonia,Red Bay
AA20246,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20246,Tree,10,ilecas,Ilex cassine,Dahoon
AA20158,Tree,70,conere,Conocarpus erectus,Buttonwood
AA20158,Tree,30,rhiman,Rhizophora mangle,Red Mangrove
AA20156,Tree,60,chrica,Chrysobalanus icaco,Cocoplum
AA20156,Tree,10,magvir,Magnolia virginiana,Sweetbay
AA20156,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20156,Tree,5,morcer,Morella cerifera,Wax Myrtle
AA20156,Tree,5,perbor,Persea borbonia,Red Bay
AA20066,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20219,Tree,95,rhiman,Rhizophora mangle,Red Mangrove
AA20219,Tree,5,lagrac,Laguncularia racemosa,White Mangrove
AA20134,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20199,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20039,Tree,60,conere,Conocarpus erectus,Buttonwood
AA20039,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA20029,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20157,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20117,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20117,Tree,40,chrica,Chrysobalanus icaco,Cocoplum
AA20117,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA20082,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20082,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20001,Tree,90,conere,Conocarpus erectus,Buttonwood
AA20001,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20175,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA20175,Tree,30,conere,Conocarpus erectus,Buttonwood
AA20175,Tree,20,schter,Schinus terebinthifolius,Brazilian Pepper
AA20175,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20242,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20113,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20113,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20313,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20313,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20313,Tree,30,rhiman,Rhizophora mangle,Red Mangrove
AA20140,Tree,30,rhiman,Rhizophora mangle,Red Mangrove
AA20140,Tree,60,chrica,Chrysobalanus icaco,Cocoplum
AA20140,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA20108,Tree,50,chrica,Chrysobalanus icaco,Cocoplum
AA20108,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20166,Tree,60,magvir,Magnolia virginiana,Sweetbay
AA20166,Tree,40,ilecas,Ilex cassine,Dahoon
AA20208,Tree,35,conere,Conocarpus erectus,Buttonwood
AA20208,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA20208,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20208,Tree,5,thepop,Thespesia populnea,Portia Tree
AA20087,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20301,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20301,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA20225,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20239,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20220,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20220,Tree,80,conere,Conocarpus erectus,Buttonwood
AA20058,Tree,50,conere,Conocarpus erectus,Buttonwood
AA20058,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA20058,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA20058,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA20245,Tree,70,aviger,Avicennia germinans,Black Mangrove
AA20245,Tree,30,conere,Conocarpus erectus,Buttonwood
AA20088,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20043,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA20133,Tree,60,conere,Conocarpus erectus,Buttonwood
AA20133,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA20056,Tree,50,aviger,Avicennia germinans,Black Mangrove
AA20056,Tree,30,rhiman,Rhizophora mangle,Red Mangrove
AA20056,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA20056,Tree,10,conere,Conocarpus erectus,Buttonwood
AA20200,Tree,100,conere,Conocarpus erectus,Buttonwood
AA20112,Tree,100,conere,Conocarpus erectus,Buttonwood
AA30037,Tree,25,sabpal,Sabal palmetto,Cabbage Palm
AA30037,Tree,65,perbor,Persea borbonia,Red Bay
AA30037,Tree,10,ilecas,Ilex cassine,Dahoon
AA30034,Tree,35,rhiman,Rhizophora mangle,Red Mangrove
AA30034,Tree,45,aviger,Avicennia germinans,Black Mangrove
AA30034,Tree,20,lagrac,Laguncularia racemosa,White Mangrove
AA30051,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA30054,Tree,80,aviger,Avicennia germinans,Black Mangrove
AA30054,Tree,20,lagrac,Laguncularia racemosa,White Mangrove
AA30052,Tree,100,rhiman,Rhizophora mangle,Red Mangrove
AA30048,Tree,60,lagrac,Laguncularia racemosa,White Mangrove
AA30048,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA30050,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30050,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA30050,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30137,Tree,20,sabpal,Sabal palmetto,Cabbage Palm
AA30137,Tree,70,pispis,Piscidia piscipula,Florida Fishpoison Tree
AA30137,Tree,10,bursim,Bursera simaruba,Gumbo Limbo
AA30147,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30147,Tree,70,aviger,Avicennia germinans,Black Mangrove
AA30147,Tree,20,conere,Conocarpus erectus,Buttonwood
AA30144,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA30144,Tree,80,aviger,Avicennia germinans,Black Mangrove
AA30156,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30156,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA30158,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA30158,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA30158,Tree,10,conere,Conocarpus erectus,Buttonwood
AA30158,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30150,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA30150,Tree,70,conere,Conocarpus erectus,Buttonwood
AA30152,Tree,50,aviger,Avicennia germinans,Black Mangrove
AA30152,Tree,50,conere,Conocarpus erectus,Buttonwood
AA30161,Tree,45,aviger,Avicennia germinans,Black Mangrove
AA30161,Tree,45,conere,Conocarpus erectus,Buttonwood
AA30161,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA30171,Tree,60,aviger,Avicennia germinans,Black Mangrove
AA30171,Tree,40,conere,Conocarpus erectus,Buttonwood
AA30168,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30168,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA30175,Tree,95,rhiman,Rhizophora mangle,Red Mangrove
AA30175,Tree,5,aviger,Avicennia germinans,Black Mangrove
AA30181,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30181,Tree,40,aviger,Avicennia germinans,Black Mangrove
AA30011,Tree,50,conere,Conocarpus erectus,Buttonwood
AA30011,Tree,25,perbor,Persea borbonia,Red Bay
AA30011,Tree,25,mettox,Metopium toxiferum,Florida Posiontree
AA30014,Tree,100,rhiman,Rhizophora mangle,Red Mangrove
AA30007,Tree,60,conere,Conocarpus erectus,Buttonwood
AA30007,Tree,40,mettox,Metopium toxiferum,Florida Posiontree
AA30008,Tree,100,conere,Conocarpus erectus,Buttonwood
AA30001,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30001,Tree,20,conere,Conocarpus erectus,Buttonwood
AA30001,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30012,Tree,50,lagrac,Laguncularia racemosa,White Mangrove
AA30012,Tree,50,rhiman,Rhizophora mangle,Red Mangrove
AA30015,Tree,100,lagrac,Laguncularia racemosa,White Mangrove
AA30112,Tree,100,conere,Conocarpus erectus,Buttonwood
AA30109,Tree,100,mettox,Metopium toxiferum,Florida Posiontree
AA30091,Tree,90,conere,Conocarpus erectus,Buttonwood
AA30091,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA30089,Tree,80,aviger,Avicennia germinans,Black Mangrove
AA30089,Tree,20,lagrac,Laguncularia racemosa,White Mangrove
AA30079,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA30079,Tree,70,lagrac,Laguncularia racemosa,White Mangrove
AA30079,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA30066,Tree,90,rhiman,Rhizophora mangle,Red Mangrove
AA30066,Tree,10,aviger,Avicennia germinans,Black Mangrove
AA30063,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30063,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA30057,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30057,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA30057,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30186,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30186,Tree,20,aviger,Avicennia germinans,Black Mangrove
AA30186,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30206,Tree,40,rhiman,Rhizophora mangle,Red Mangrove
AA30206,Tree,50,aviger,Avicennia germinans,Black Mangrove
AA30206,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30209,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA30213,Tree,100,aviger,Avicennia germinans,Black Mangrove
AA30235,Tree,70,aviger,Avicennia germinans,Black Mangrove
AA30235,Tree,30,conere,Conocarpus erectus,Buttonwood
AA30237,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA30237,Tree,70,conere,Conocarpus erectus,Buttonwood
AA30233,Tree,100,conere,Conocarpus erectus,Buttonwood
AA30119,Tree,20,acowri,Acoelorraphe wrightii,Everglades Palm
AA30119,Tree,80,conere,Conocarpus erectus,Buttonwood
AA30121,Tree,80,conere,Conocarpus erectus,Buttonwood
AA30121,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA30155,Tree,45,rhiman,Rhizophora mangle,Red Mangrove
AA30155,Tree,35,conere,Conocarpus erectus,Buttonwood
AA30155,Tree,20,lagrac,Laguncularia racemosa,White Mangrove
AA30157,Tree,20,mettox,Metopium toxiferum,Florida Posiontree
AA30157,Tree,80,conere,Conocarpus erectus,Buttonwood
AA30167,Tree,30,mettox,Metopium toxiferum,Florida Posiontree
AA30167,Tree,20,rhiman,Rhizophora mangle,Red Mangrove
AA30167,Tree,50,conere,Conocarpus erectus,Buttonwood
AA30188,Tree,70,conere,Conocarpus erectus,Buttonwood
AA30188,Tree,20,swimah,Swietenia mahagoni,West Indian Mahogany
AA30188,Tree,10,cocdiv,Coccoloba diversifolia,Tietongue
AA30183,Tree,30,aviger,Avicennia germinans,Black Mangrove
AA30183,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30183,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30189,Tree,50,rhiman,Rhizophora mangle,Red Mangrove
AA30189,Tree,50,aviger,Avicennia germinans,Black Mangrove
AA30040,Tree,30,lagrac,Laguncularia racemosa,White Mangrove
AA30040,Tree,70,rhiman,Rhizophora mangle,Red Mangrove
AA30042,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30042,Tree,10,lagrac,Laguncularia racemosa,White Mangrove
AA30042,Tree,30,perbor,Persea borbonia,Red Bay
AA30045,Tree,30,sabpal,Sabal palmetto,Cabbage Palm
AA30045,Tree,40,conere,Conocarpus erectus,Buttonwood
AA30045,Tree,30,rhiman,Rhizophora mangle,Red Mangrove
AA30043,Tree,40,perbor,Persea borbonia,Red Bay
AA30043,Tree,50,magvir,Magnolia virginiana,Sweetbay
AA30043,Tree,10,ilecas,Ilex cassine,Dahoon
AA30026,Tree,60,rhiman,Rhizophora mangle,Red Mangrove
AA30026,Tree,40,lagrac,Laguncularia racemosa,White Mangrove
AA30024,Tree,100,mettox,Metopium toxiferum,Florida Posiontree
AA30077,Tree,10,mettox,Metopium toxiferum,Florida Posiontree
AA30077,Tree,80,conere,Conocarpus erectus,Buttonwood
AA30077,Tree,10,rhiman,Rhizophora mangle,Red Mangrove
AA30096,Tree,70,conere,Conocarpus erectus,Buttonwood
