Point_ID,Visit_Date,Transport_Type,Veg_Code,Veg_Code_Name,Overall_Veg_Cover,Overall_Canopy_Height,Percentage_Tree,Percentage_Shrub,Percentage_Herb,Canopy_Tree,Canopy_Shrub,Canopy_Herb,Cattail,Exotics,Cell_Shape,Notes,decimalLongitude,decimalLatitude
AA40024,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,15,95,5,0,15,4,0,none,,50m x 50m grid cell,No picture of datasheet,-81.26215007,25.73503233
AA40135,1/4/2013 0:00,helicopter,FMr,Red Mangrove Forest,100,10,60,40,0,10,3,0,none,,50m x 50m grid cell,,-81.25216305,25.72692283
AA40169,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,15,100,0,0,15,0,0,none,,50m x 50m grid cell,,-81.23918411,25.71746305
AA40142,1/4/2013 0:00,helicopter,SMr,Red Mangrove Shrubland,90,3,20,80,0,NA,3,0,none,,50m x 50m grid cell,,-81.2272117,25.7120641
AA40003,1/4/2013 0:00,helicopter,MFGn,Sand Cordgrass Marsh,90,2,0,5,95,0,2,2,none,,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 0perc of cell.,-81.21772896,25.70485443
AA40239,1/4/2013 0:00,helicopter,SMr,Red Mangrove Shrubland,95,3,0,100,0,0,3,0,none,,50m x 50m grid cell,,-81.22273535,25.71703761
AA40215,1/4/2013 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,12,80,20,0,12,4,0,none,,50m x 50m grid cell,,-81.22972364,25.72244486
AA40005,1/4/2013 0:00,helicopter,CSMGc,Wax Myrtle Scrub-Sawgrass Marsh,60,3,15,70,15,6,3,2,none,,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 15perc of cell.,-81.2427033,25.73235698
AA40006,1/4/2013 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,90,3,5,35,60,NA,3,2,none,,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 5perc of cell.,-81.23822595,25.73687944
AA40156,1/4/2013 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,3,10,50,40,5,3,1,none,,50m x 50m grid cell,,-81.22225539,25.72697152
AA40203,1/4/2013 0:00,helicopter,ONWc,Creek,0,0,0,0,0,0,0,0,none,,50m x 50m grid cell,,-81.21776841,25.72652679
AA40182,1/4/2013 0:00,helicopter,FMXcl,Buttonwood-White Mangrove Forest,100,7,80,20,0,7,4,0,none,,50m x 50m grid cell,,-81.20231615,25.72654906
AA40004,1/4/2013 0:00,helicopter,MFGcTD,Tall Sawgrass Marsh-Dense,90,2,0,10,90,0,3,2,none,ElS,50m x 50m grid cell,Point from Jimi Sadle. Exotic lygmic 20perc of cell.,-81.19782552,25.72384617
AA40222,1/4/2013 0:00,helicopter,CMlGc,White Mangrove Scrub-Sawgrass Marsh,30,1,0,50,50,0,1,1,none,,50m x 50m grid cell,,-81.18784944,25.71934429
AA40186,1/4/2013 0:00,helicopter,SMc,Buttonwood Shrubland,95,3,0,80,20,0,3,2,none,,50m x 50m grid cell,,-81.19935325,25.74325893
AA40240,1/4/2013 0:00,helicopter,SMr,Red Mangrove Shrubland,90,3,20,70,10,5,3,1,none,EsS,50m x 50m grid cell,Shrubland with some emergent trees,-81.21231904,25.74549814
AA40164,1/4/2013 0:00,helicopter,SMXX,Mixed Mangrove Shrubland-Mixed,80,3,0,80,20,0,3,1,none,,50m x 50m grid cell,,-81.22380744,25.75722011
AA40018,1/4/2013 0:00,helicopter,FMr,Red Mangrove Forest,100,12,75,20,5,12,3,1,none,,50m x 50m grid cell,,-81.24075577,25.75538705
AA30006,2/23/2012 0:00,helicopter,CMlGj,White Mangrove Scrub-Black Rush Marsh,100,6,10,40,50,6,3,1,none,,50m x 50m grid cell,,-81.03324296,25.38533619
AA40168,9/20/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,4,0,90,10,0,4,1,none,,50m x 50m grid cell,,-81.16430797,25.63539151
